V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
4.04313851179745,-8.32143082296086,11.1118887985591,-10.5591867815181,2.17513871861755,1.97166040281842,-2.48788006792414,-6.85715265142036,7.20162425526792,7.35064122761291
5.85766885924087,-6.55197101457244,11.5376166880217,-3.71794144829119,-0.725657830201869,3.70774270992107,-5.23564232077508,-11.8995806714017,3.15798434259698,9.04692886146598
1.99472536817514,-5.68101719554199,8.45950119731546,-8.42069469094208,0.822027614953137,3.46198337274764,-7.96117473691021,-10.1906873787851,5.53297671377116,8.54318243850312
4.7649935244281,-9.95125477219265,5.80109920937462,-7.28243652792353,2.98168752535175,2.91436843911831,-7.27152801472251,-15.1100809535701,9.20768082239516,7.90353655265487
2.54385383790595,-0.321600753637925,9.06671415835835,-8.27805406706693,3.30962652964811,1.34193689724104,-7.36689008321664,-10.0413245215658,1.58704659080197,9.06314100597114
0.739136615145971,-0.918302671999827,10.640769281798,-6.64656432177644,1.3995580805881,3.64534053963775,-7.94589149143125,-13.4912825499811,3.05463257762547,8.47840947348707
7.54375803736366,-7.73461779373715,7.47792570160728,-5.72684561503337,4.68623400694191,3.41954634474331,-4.18515574407168,-9.58174629606495,3.50609439470707,8.56839737117059
0.788680446322803,-10.3963255107366,8.0255883008631,-7.87081913064357,5.98697639170357,1.70087065438642,-3.69698542118393,-14.3039051635477,4.27568501152564,7.05385683639001
3.69924835136318,-13.3478786842093,5.43871990328261,-6.2815975827431,-0.744972765585391,4.63219329410215,-4.17779190668234,-12.5831910869323,2.49053106368009,7.61783633058153
1.58571310476785,-9.98987811986836,2.23120849538568,-10.5346318659891,4.68808397586066,1.84696244828795,-5.65802356696376,-6.11509507590878,4.34212411348041,8.47671113876665
3.54167038310243,-10.0696205796515,8.71598626210386,-9.54251646938764,4.76328473866142,0.135784051112742,-8.27200794133411,-10.7838206575653,6.93563362073989,8.52721866393734
4.47119995604567,-8.87940902570945,6.36426605302084,-11.9880690619509,4.85698509742705,5.70095317156824,-4.67596736312376,-4.64160196400516,5.80489437265396,7.09396036455071
0.60869531731761,6.34875139555508,1.84214442639253,2.34741542147513,5.12316941621953,3.14190225152954,10.2675653366537,3.54881793615382,-6.73216351187201,3.09067605068306
2.24250812121133,-7.32669551230586,9.57594978212095,-6.14948987299127,2.05759869042055,0.682392020418668,-7.86939297267948,-9.56618152404562,3.70268846142078,7.18456719291392
5.18405828450621,-7.74440984951243,8.87081642785403,-10.4110065879328,5.87210624214321,6.16380207198586,-8.97315632579742,-12.3508138660039,4.70154712080955,11.2226139196587
0.623912086745137,-6.46228028531076,8.32781531239482,-5.86998970370015,4.15172241110832,6.30851981217096,-7.43946853014057,-10.7777120738204,3.81167635840108,11.5910717011458
6.23102780511935,-9.83592717509644,3.65682807771297,-15.2610123212338,7.30407713540275,4.05671597891283,-6.94484143616703,-5.92906969386191,2.75349920664988,6.73991547551888
5.46670436577581,-7.87804216526261,4.5982416090196,-7.69961172370009,4.45664183250044,6.14479068947891,-5.15783446058461,-7.50078149970015,2.90842386620827,9.9090353758084
3.59236058791372,-8.26977786420442,6.20275401837732,-12.1125134373217,6.21934137887141,6.31641351590525,-6.09063583265533,-8.89476987866306,6.55687198445042,7.83536342163796
1.91856162604127,-9.68846762195772,6.06276519232362,-4.00966251258551,3.46971074649369,4.16807566087057,-5.48096319342544,-8.43776861506193,10.1648211996211,10.143563436418
3.35529482523081,-8.52986643965924,7.44688551176986,-6.66392499611941,2.97302212671247,3.81298518936717,-7.678296306263,-10.2748894617168,3.15754967063671,7.26786081241881
2.69707755213086,-7.60977742283486,11.5169222977227,-7.57131448720248,4.38143284983465,1.50218205354616,-6.70258230451568,-10.514818525473,7.5416421322407,8.41247554080554
4.00584686999257,-7.00084270888719,11.8747818846638,-8.40498441835577,2.96674959123186,5.29050147406886,-5.14694688686981,-7.09800468663439,3.54748534358827,7.98705691569481
6.31474470140692,-2.51463197960769,3.44889925671557,-13.1397793623434,2.19642522809923,8.87351262758334,-7.01399624423727,-11.2368917774168,3.32204195091923,8.26833619172969
1.57625361532192,-7.04314637318646,4.80613743701254,-7.88966560662001,2.64939645120443,3.11408916988812,-5.29983709697641,-9.11920266817636,4.76293683222132,9.6930891455
6.79228538040547,-10.4001145181674,7.46582278458048,-11.4872011397316,4.91022679089629,3.52500438388392,-6.11073063913796,-5.43749835797308,1.15329308022791,6.50276143929157
4.66118301336873,-1.09635731947699,2.97101634566566,-10.4762533973691,5.87991467217632,2.71675565013999,-7.31551954346747,-8.76050200081716,7.27268849835526,10.3608880760918
-1.21969926929081,-9.6426025116916,10.8872987397216,-7.87084016100772,1.527946162602,-0.05365058443493,-7.34871210655222,-10.0434670320026,0.302442759992712,7.43979510452198
2.23961601518108,-2.80702262310271,10.6320418410988,-6.49618747363024,4.58611438944343,5.27400449259246,-6.53244321587392,-6.40803211191458,3.84994671145368,9.54829217586324
1.33356310777231,-12.4230293257851,8.71437977747969,-8.32933340466253,-0.144788835450354,3.56979261853356,-7.01543942503227,-9.432872948789,2.78419302313772,8.7930888593832
3.97821049407537,-1.55591314869506,6.23561536121685,-9.43605186728545,-0.68308013601672,2.85676194654673,-4.0150296954721,-10.7668755809921,8.63670514911553,9.24015684562914
1.30579279430097,-4.52109745059599,7.62930930053262,-9.84100004671421,1.29463813429656,0.397039272099854,-4.36619902888758,-5.1699797173085,7.1376734940318,6.80099200725803
5.9933854360434,-7.22887614558709,11.7221064480855,-10.6757596189256,4.04293931354353,2.5746788954809,-7.80147634620768,-11.5989539913507,9.25402885133257,9.17750730693067
8.48257627335993,-5.2706737104776,8.04080242608196,-10.0791475042235,2.45853420451083,2.35132183621205,-8.63296029678613,-10.947784171373,7.2977291333234,9.33655333243732
2.08334867790646,-7.52534037989803,8.41559325128444,-12.6748767218733,2.36228480737622,-0.539569244753495,-6.19718357359313,-9.44177431301109,6.96103139433554,8.97002798501358
4.89044064351746,-8.12783070368688,6.60751557916328,-11.0029063788725,0.880853488141397,4.68336483989388,-4.97039297086981,-7.74821508741397,1.17840631623229,10.3436551091665
3.01203607723328,-9.0845800081333,6.39845080041579,-7.83346093812387,2.05004321946079,3.07290893630641,-7.23659422992332,-7.10433677748479,2.10276906076726,9.59028558420448
-0.315547604019043,-8.02177926890414,5.12479089182087,-10.8350335009132,2.49463224868518,4.33715051793045,-7.17023589018453,-8.51585048248476,6.34781114528214,8.53224919744309
8.92370830641036,-10.1212427224733,10.020881567594,-7.59026009808846,4.45702890513779,6.040777321492,-6.91833017043268,-8.1325523953308,2.92648752157069,10.8318122545549
6.37814915811812,-3.77287187720212,7.41095599475644,-8.84246143717568,0.509388635367571,0.760308279989975,-3.52524060729802,-14.1026606924404,6.27496995168626,10.4473473458544
5.07084058242356,-4.53087763581277,4.62769525686716,-6.76963461340378,1.97511581867975,5.64417986943815,-8.28576989106334,-11.5370549879099,1.20454206539758,7.11036387580244
4.95902077746367,-6.22878934245568,9.43432743086205,-5.57980183323893,0.82785565460868,1.77855576474443,-4.94077543573276,-12.0563696539479,7.66288038634161,6.40445601857543
0.593191936744147,-4.24493612419698,7.27285114475243,-1.84330757980733,0.779846844510815,6.96658177391642,-6.60965141138885,-7.33828610005919,2.11991338573548,8.31528444992963
-0.634920904169535,-10.998581141672,8.36959713742351,-3.03810687920554,-2.80436766904857,2.91645016852453,-3.96745645480068,-6.83729844016946,3.85473040561315,8.14633843093242
4.52346976069587,-6.35930041211504,5.96327359600052,-11.4497083457892,3.366183851875,1.88398819995223,-6.25235563319091,-7.5516495932795,3.52114032173788,6.47699415053615
4.32753633206594,-7.37385621662208,5.73144145334695,-5.39082515258798,0.439359483529846,4.16389531796722,-6.83167057112645,-7.47818797625819,5.7801272241643,8.08187338527326
-2.94315185696237,-5.42256430860551,8.50208235992255,-7.83177831233165,2.24973456988042,2.50948583079721,-8.58507288848592,-4.02288605763191,4.54563216551736,8.53691424875278
8.58290342488687,-6.13129121297431,1.53760329497711,-8.15475067619586,-0.587262966866581,3.33468720534062,-8.93895013853163,-10.8104909992716,4.71156504721754,9.88363129360352
2.62638228497162,-6.93207675189845,9.39213432891582,-7.7230046284331,1.45794826101508,1.8776967334731,-5.08215506313687,-12.4072633873358,7.67401294006697,8.08236160487961
5.33276825933554,-8.24136010968162,8.72197446331131,-5.33398213184713,5.50539242758548,2.50373092718225,-6.78906565614687,-11.5501662976523,2.83917680235872,12.0541323056428
3.0178570755798,-2.98041890985607,9.06422560167309,-8.231963373727,5.43953470154054,2.7724749476518,-5.75620823952049,-8.58994720205726,5.53470025930043,8.33696251062671
4.75779814011468,-2.57686553247105,8.77828386727628,-11.6450037588163,-0.285430795721705,-0.451220628843732,-6.45508726851573,-5.82621400710617,3.18869261473317,8.88718265183587
3.03647694156557,-12.0033898708971,7.15505952600102,-11.31317195806,2.48380800491679,2.68378183621787,-7.89568053561839,-6.15166953178977,7.08366040591148,5.67288180600408
5.05427660423372,-9.20245249862901,9.64858989117256,-7.71264660099514,3.67093146449126,0.527142744365699,-7.0578648827883,-9.69585271867457,5.18333975349268,8.71986646130864
-0.6892393505908,-3.5101564152331,8.92945782006776,-4.66838156630359,5.28198424873767,2.3253389280992,-8.63411034353559,-7.94738925062101,5.62777502708451,6.53658537731583
0.8833639880396,-4.84348578535708,6.77147058572581,-3.87439868369646,-1.95032532642,1.41632340197325,-5.39806081340972,-10.7492134014209,6.98906865576523,8.0790165570302
3.80768676559689,-6.31789907506097,8.73892447043247,-10.2261620265191,0.416121626591214,4.51736618514599,-3.66816272163246,-5.26729752359975,9.27704643844507,6.34488689848414
0.454678582138941,-15.430042018901,7.31844766677873,-4.83077930446639,4.29857267567104,3.66048874665159,-8.35341138610449,-11.1660297057851,4.46160308421825,7.38736076804017
-0.382578339364747,-3.30807148217703,6.88070463578964,-7.29825199417242,-1.7952868250098,6.08106941987021,-5.9682900382892,-3.65847861655289,1.91687234033615,8.03902179798277
4.88454977914861,-14.2321156301658,5.77711666272488,-9.76448658269328,2.401700715108,2.2073912769652,-8.26738705700808,-6.16872359673517,6.85928177338822,8.60404300917602
2.6288831740128,-8.97504891562977,6.02747878331243,-6.88142126621109,-1.51060870269926,6.05152189128071,-3.63466000341501,-3.41189949530422,8.54815616545172,9.55851351455153
2.63711635385749,-10.6350455588742,8.89468396093329,-8.16947639529635,3.10917198937154,2.91523717092067,-6.17706596890723,-10.9098738589917,6.05451826589205,6.96441288403026
0.0339113593261038,-0.914941030030211,8.03885524457064,-8.96753848406166,-1.0243199784781,2.24469337962458,-8.6402850277477,-10.1568312508459,2.97223175226636,7.09514680763797
6.22573864806697,-8.09963511103416,6.63075965229469,-8.81711917681226,1.13405315013944,3.08462330680001,-6.72873207125164,-7.42414356806851,5.882843957681,5.95068320900987
1.02410949446536,-2.47188563062074,7.1342196650915,-4.30200816608192,0.978563123626547,2.7029253155192,-5.43449020690614,-13.6200650894828,3.64089042798851,8.39152842595028
5.52566959955123,-10.2320455800637,6.80831979764837,-9.98859141612533,0.00132847778532996,2.16557604517821,-6.01518829888992,-9.21183832017048,6.31791224149484,6.90385146088042
0.834223439647784,-10.265033763228,10.5826505857158,-9.76507203726753,-1.32220425407918,5.14154810465052,-7.27984558073514,-5.47312662328119,-0.0888979877331701,5.33565634621938
2.93612527374457,-10.7290711148457,6.46758795655514,-7.80639980555577,1.72625822040065,1.1033500298509,-6.66368686892823,-11.6958655985784,6.2293753756107,6.39783299826344
1.24941490378092,-11.2090035628025,2.01452029711272,-5.18259378710818,3.20702505304898,5.35632852097694,-5.7952185174818,-6.91398774639227,1.27129090254217,6.65134098206647
6.18823705549759,-5.07670989608798,1.51316670382106,-11.1094527515674,3.46758577113247,3.24157543485822,-7.5066012439616,-10.0190212942425,7.10836395311342,8.43048265791864
2.71755516137116,-7.90857917148239,8.69359959268376,-8.74672636377398,0.45077261654616,2.709909271511,-3.84183749976939,-8.66648563789304,3.5163853693709,10.4178094561
-1.08456931237927,-3.13809332504606,7.3934683115403,-6.42788610342475,0.586721847705835,4.23748569994176,-5.92150819148937,-12.3041702024927,10.7290666643271,7.3630536727226
3.40595074105459,-10.444991090166,6.03674449019941,-8.50932977252083,0.840219528728783,3.15795566334894,-6.72969107747057,-9.29601134438723,6.78653287771376,6.19079848710837
3.26112119059204,-4.06152236171915,3.93643316671435,-8.99607831670845,3.81337658678451,2.75853531306712,-6.42108176262289,-12.3103295531304,2.65297185325481,8.44465758677942
7.20862692477302,-2.0451260022443,8.34893704142681,-5.67914742484258,1.94388495896767,3.82162391193779,-9.79987246475667,-4.58102114059934,9.38873496797026,11.7661947651278
2.1988325304918,-7.32420306328861,11.1562795746521,-7.11763230792457,1.74944560276105,1.65436386645554,-5.19858994276127,-9.19029293998403,5.30792593168946,8.04323019015484
-0.104538201384112,-7.23425232280395,6.75193531304341,-7.57638246544432,6.65539901712736,3.81313676007138,-4.53736588418857,-10.3254688721025,2.18459394921119,8.37850906226551
3.50253635023413,-6.51390199480771,11.6041534362997,-9.40224338598636,0.3842727567126,1.83335059128639,-9.93816026157923,-9.2852307591585,7.84157306867398,6.20996011016911
2.5632789352546,-6.09640302983899,9.05834841388355,-7.44802587728962,0.709174250719533,4.29101272864451,-8.54686214413595,-9.16681812760478,6.00017511190807,8.74053631401783
4.70994427406435,-6.11459780053149,7.69250013823919,-9.07308993076802,1.08528735402755,5.31242442370385,-6.16894573648457,-11.5718253223288,3.03543452387825,6.37100753589505
5.76452623127533,-5.56749129096186,3.5292382984788,-6.38002085907649,4.04220517168868,5.61760557699466,-5.06825011388637,-5.39571436835755,8.17238561965662,8.47654359715892
1.54677180698705,-2.53629518898294,6.15575158383826,-10.4484602967987,0.626362128620681,3.36439694999035,-8.21126238315838,-6.73966692456027,3.06942255733503,9.15678557604277
2.13383017523684,-7.74827639680406,8.10032734925164,-8.46929593183621,3.35474260885476,3.79815485921567,-7.94048943549483,-11.9984725836647,8.40720957704825,8.27516922449554
3.18723738225741,-7.38046673039125,9.71547621271676,-13.9711740000209,4.35434265492959,2.77420435160781,-7.24047507506127,-0.899180481713673,3.36805166956555,8.12458450533695
-3.09286638409084,-10.6611818658165,4.8018312857815,-8.28347759371213,3.48192215749209,3.76452583277942,-4.31316160500293,-5.47049306892456,0.730172870605776,7.56425106830487
8.66821330202474,-7.03184263440123,11.9412054479498,-7.09909742458059,5.58917209280174,6.97855961193389,-8.58084049104871,-15.0323738440424,10.123843496269,7.53423457587939
4.30960842396292,-8.92226407832564,7.00135437624765,-4.58500300039764,2.986698940161,2.23651933949243,-6.01233110114639,-10.3517258189558,3.10523058393234,8.76239761288136
3.72700136969951,-7.95547596358624,10.676422359842,-6.82896602541081,3.17498344595095,2.11390106149803,-8.43378112834351,-11.5413921458003,1.29010223228664,7.87410623730787
3.25579378508217,-8.65081188331008,7.51989048604615,-8.33248522702513,3.13737685210274,2.1942791600352,-9.15620610820645,-7.93427043616292,3.42619812004666,7.213586176983
3.1986921227383,-9.17537463874982,8.9635300251911,-3.71393859620688,3.11416140632071,2.23456504394147,-6.17238758265117,-5.38842863733488,6.91942034392574,8.07807570234199
0.881630330694784,-5.19340785700148,7.15254307757577,-9.94441447656282,2.6930367378519,2.6443083153252,-9.94084697124624,-7.23653421455856,6.9995977585545,4.0194511099548
3.0186695267588,-9.39107606871041,5.01784323308366,-10.0154485618905,3.54418055512386,2.47938634656444,-6.52124089243364,-7.48045341910078,5.23296851471242,7.89775948120609
3.90286857708246,-11.2360271288289,7.69292736347347,-10.7945794334461,4.12692250575596,4.07476768163254,-4.18150747184196,-4.90164177336269,5.38463344049872,8.12241379082201
5.62053300205431,-7.2961917877333,5.9704186541888,-5.09509365450408,0.0541279033679869,4.81367282969684,-8.65589349517721,-7.78250340366147,4.13886747627488,8.08592776322795
-4.98061512420497,-6.48148722637227,10.8120241905405,-6.90763064038023,2.74235615398076,1.4339557390305,-7.02309941735162,-5.06039214135686,3.1671000436234,5.72928230886513
3.25131728727851,-5.6701814772068,12.8527049055049,-8.26574759458613,6.49984400235376,2.63217378866437,-7.76120607265575,-9.28173802885431,11.9519461126098,6.87179695427455
4.2246893731496,-11.6442982837294,9.66495762113887,-7.18227657537761,0.978169711643225,3.28617656877449,-6.14182336994974,-9.17946265485224,0.203954753544163,7.17635393718816
9.13628777891615,-10.8283307083768,7.33093004620985,-8.43602811324466,2.01951518603266,9.60227290394562,-8.08679790798895,-13.2468961289196,5.60707560364733,7.92172273510336
3.21089880928177,-0.414898788251648,9.67900537554256,-8.09200052050154,4.20875417203874,-1.01825128161919,-2.00815365873689,-8.45932077380355,-0.957563660671159,7.78967536777531
5.93045238698909,-5.49111602021902,9.304539809469,-11.0851315678044,3.37203503898209,2.08723498710796,-6.49752785740446,-6.72981201811904,4.53812946824093,9.17515253474085
0.667802688473822,-5.52937713533471,11.2133217909687,-8.44939545673012,1.0345667521665,0.873831252275462,-6.77760298194653,-7.33149412219138,2.84494019422665,9.63971578949748
3.0218927565205,-0.631132289217183,6.30301249371229,6.19119768452817,-5.57365293601692,7.13890212304933,-8.77282715978174,-5.38294440884661,-2.67745143470662,5.99933174475115
5.24644849929299,0.983866773368834,8.62176676392015,9.73934452838797,-8.94828739808155,6.54021134489139,-9.97862448027144,-2.31381043321157,-3.03426427383109,10.9530698311798
5.34446399926718,0.800640966481957,7.06867214382973,8.63417821251804,-9.29843194664183,9.36699690676684,-6.21713666634253,-5.1689622970285,-0.316431843469796,12.0220166985121
-2.12079448351691,-3.29699642158522,6.56910171680309,4.58661519502554,-9.56696350115557,3.86057462957238,-10.4418975494641,0.226265029153752,-4.69054901516482,5.67706465888931
2.81525697687594,0.919337218744718,6.35558266494604,8.51984405116364,-11.2841558577382,8.15956223048033,-6.30516719240336,0.213790465526425,-3.53256471225263,7.13189448725788
6.34992133776637,2.06264017524895,5.83541655150313,9.54390903898916,-12.7611042972275,2.86651813874898,-9.0053121215151,-2.18001845882143,-5.62673347263176,3.98032941225121
2.66706433037757,-0.718342343868542,6.36291480365814,5.90419450806467,-9.41645130272389,9.52103102306668,-7.16823006209032,-2.06079754138714,2.28734242997256,8.71847547191916
6.04361259347522,-1.24558979203658,5.28011542523256,3.09568110524061,-6.66949531255506,10.6345491339412,-9.4489601359675,-4.77892297432719,-2.33488356553183,6.4741461088714
-1.3658390539941,-0.336042511136996,6.16730820836305,10.0725746362768,-7.24175881341037,2.14066372393219,-6.46934388375114,-3.649542116722,-5.59503703456838,9.61374731749751
1.94968862117862,-2.39297838214137,3.42012242902429,5.9044121558883,-7.78351616320486,7.10334270588573,-10.1847857819583,-2.00539263824801,-9.22787497468644,1.78741592104632
0.950846004408546,-3.07704457146261,7.16624776905334,6.18393398520493,-7.44564062843521,10.4084910836328,-8.99365841675712,-4.20555070514246,-3.68658724864447,6.04208578385018
5.31008325109331,-1.51847039448839,7.27209338443601,6.77725116395163,-8.69894932156831,2.02715443180596,-4.60290291809561,-2.75695562197848,-3.7787521934201,11.5863925631973
0.749271371083335,-0.632315464233644,7.52316263869809,6.53689871791586,-10.1694768044851,5.73297353791886,-8.84054645979409,-3.53142130038574,-3.83907262188622,6.22090626431692
7.71043258057226,-0.598907765877861,4.87990873849537,6.73803162728563,-3.44001759189797,10.1875265607779,-8.4045979699638,-2.49592418466114,-3.20001379766176,1.56416789704429
3.1677886589389,0.589277709445025,2.32976502739471,11.2300640788251,-8.15887967657988,5.76084699686296,-7.25185823054121,-4.54960364622958,-4.29542332766902,9.02744505931942
1.1233163287164,-1.49051879557121,5.28422730301152,9.27705477654479,-11.3467778043071,8.32781486324672,-9.58972719973175,-3.84676504688546,-3.53822245193069,7.11664899229422
5.08367110872365,-0.299210534146248,5.48397503444508,8.70874733313605,-1.91946217590432,9.82611168985519,-8.0501387917069,-1.07457512055893,-1.31787544314439,9.95900787000991
4.59337357809021,-0.976206108044857,7.19906025506325,5.03713968828578,-9.10435654562645,6.48701862628821,-8.31018591286023,-3.5310792055125,-0.497781318116421,5.58936276638046
-0.467700894268388,-3.43595165006511,6.44669033393774,6.46935405119658,-9.91478160612881,11.2209622354966,-9.55217860448939,-3.97508893353049,-1.6969124534095,2.08593020442606
3.7812029699705,-2.48589278412401,4.80371324540941,6.76675731155862,-8.99851702818896,4.72187658501283,-10.6843709943762,-3.46074446208222,-7.98232845734711,7.22927315254184
-1.50833526379103,-2.81097207449835,7.46544471991685,7.10777853603174,-9.29210887040571,5.59326367222009,-12.2076516279273,-2.25165989396275,-3.68696809057744,5.32389825577687
1.37734905752902,-0.392449015696735,5.2997711043996,4.10096936683723,-12.1881945057695,10.5580906380298,-8.40066573283396,-3.25158451791123,-3.42990423113878,8.33023899923991
5.10572513241732,-0.420816758389392,5.24995653744365,5.95815444221974,-13.4487608485398,4.58725867243839,-8.10841351053028,-1.77942447176745,-1.99024298947349,8.2281615919594
0.56087407022179,-1.40186117560016,6.78199077206074,4.61613911300137,-10.337055992239,4.51796690218667,-6.99498583768341,-0.494761379325178,-1.1583587684384,3.52100425439799
10.5650253726685,0.000120976833288378,4.65172424544376,4.32389042385172,-8.80754819683779,5.21307977981091,-9.15738424249374,-1.55874570464572,2.29345715673668,5.81251766962235
1.59946597741126,1.03332751041491,5.73377232406573,8.85953415918752,-7.85867670075377,5.77648131451523,-8.56960281647311,-2.95122533559847,1.48627395262027,6.27653880652123
9.01427516653784,1.54649595508437,6.07939237666865,7.79535286114251,-8.737901458106,7.39863149652011,-8.13101300098629,-3.71862888765112,2.75186545533884,5.72257745250378
5.62401035154185,-2.42458706663606,8.057601878354,9.64162265619335,-7.77633367341843,4.29393033282708,-7.71615506844085,-2.01310982055566,-5.47220601100713,8.90440234696642
5.38228635051897,-1.53260056749819,8.90105720286655,9.29899186588422,-11.3298357181515,13.784220432641,-5.43811643737086,-2.77131856237598,-3.62018318928292,5.19509085454179
-0.553117717280583,0.622382059773168,3.11146932677376,5.20556361516228,-8.32184149391009,9.78127647675977,-8.81335181887636,0.0316415627295208,-0.724297464026348,8.82136821029355
7.0993014315519,-1.90971208436592,8.11999169618892,9.75673388806377,-9.26056860554479,10.2659848120663,-7.39489840876209,-3.58361216690352,-2.97396778496829,6.98719831513006
3.07134696265879,-0.750475186602948,5.79685831349824,9.68477935745945,-7.07233996331309,11.3733982717753,-5.76334790889988,-1.51792448199947,-1.15123795133137,6.41591592992295
2.9854806856564,-1.9364940791617,6.96963144579423,1.63676444337524,-3.0241603770046,6.87654624321125,-5.7087037550463,-1.39639338997425,-3.01548811487896,3.26489727171179
-0.384994267600259,-2.26339474301818,6.76288874037268,6.47428669152802,-8.11816422598702,1.77244222404131,-7.98262790647565,-4.45863568524425,0.576502171308611,6.26543467247588
4.02201534295348,-1.79420972007349,8.66386514106369,7.78143326140761,-14.6863825912039,7.72130848050631,-12.1240213611461,-2.45554723947372,-6.64068743245128,6.74902549135777
6.33516370647882,-0.601924600260469,6.52022279598554,7.33186415849492,-8.90691029574773,4.81293567351658,-8.61328125978979,-0.756131031853541,1.49566736993344,10.9761362324214
5.22152253172628,-2.34749728564842,8.24497765464762,6.85564173903913,-8.45402590472699,11.1833439742551,-5.08510494395121,-2.11220731084951,-5.74485732369987,8.94804934151101
5.33351204554969,-0.812858364013733,6.448847538513,13.2308365092418,-13.0903291157736,4.8171055930391,-13.3629128969774,-2.84440344517728,-3.68222104736993,7.11180247297271
4.28667204483448,0.439551154253173,4.20636397358962,9.8246949469193,-8.65512227229708,6.92352370260145,-9.83346127639596,-5.37261322356798,-3.43301465507548,7.38998547958947
1.38054945170925,-2.8284680811053,7.33859516153136,7.61853103958534,-5.17000031014418,4.56697510456405,-6.91609897358921,0.133044464585221,0.116871171899739,9.13210151855372
4.39898112738238,2.09181572839231,7.8984963992697,10.2441486471677,-10.0600044687433,6.54837531316365,-5.64000547240276,-3.11032511105602,-1.48565016649015,8.35953072159923
2.87816539079274,-3.00910444135299,7.81833580554578,8.5865071033777,-8.58909359418449,9.67751188868186,-11.3749007374224,-4.84655428486612,-0.369236592061812,0.245206312244806
